artifact_id,text,evidence_type,timestamp,gold_controls,gold_rationale,partition
487,Privileged session recording enabled for all administrative access to critical systems.,log,2025-09-06 10:59:07+00:00,AU-3;AC-17,Session accountability and remote access monitoring.,test
488,Security baseline applied to all new workloads; CIS benchmarks implemented,log,2025-10-17 09:58:34+00:00,CM-2;CM-6,Baseline configuration enforced through automation.,train
489,A web application firewall was deployed in front of the customer-facing web application. It is configured with a rule set to protect against the OWASP Top 10 vulnerabilities.,config,2025-09-23 15:36:12+00:00,SC-7;SI-4,Application-layer firewall deployed for common web threats.,train
490,File integrity monitoring detected changes to /etc/passwd; modification occurred outside change window; the user responsible was identified.,log,2025-11-09 15:10:11+00:00,SI-7;AU-6;AC-2,Critical system file change detected; audit review identified user; access control implications.,train
492,Penetration testing identified 2 critical vulnerabilities; patch deployment scheduled within remediation SLA.,ticket,2025-09-28 15:35:00+00:00,RA-5;SI-2,Vulnerability assessment and remediation process active.,train
493,User access request denied; insufficient justification for elevated privileges; requestor notified of denial.,ticket,2025-11-11 13:45:00+00:00,AC-2;AC-6,Inappropriate access request properly denied.,train
494,Authentication service on host auth-01.prod.local logged 7 consecutive failed login attempts for user svc-etl-prod within a 120-second window. The account was not locked out per policy indicating a potential configuration issue with the lockout mechanism.,log,2025-09-14 11:00:15+00:00,AC-7;AU-6,Lockout policy failure and audit review required.,dev
495,Access request REQ-2025-512 was approved for user m.chen; the user was added to 15 different groups; several of these grant access to confidential financial data; this exceeds the stated need-to-know.,ticket,2025-10-30 12:14:25+00:00,AC-2;AC-6;AU-12,Access granted violates least privilege; excessive permissions assigned; access review needed.,train
496,The NTP service on all Linux servers was reconfigured to use a pool of internal time sources. This change was made to reduce dependency on external time servers.,log,2025-09-25 13:37:08+00:00,AU-8;CM-6,Time source configuration changed for resilience.,train
499,The cloud object storage lifecycle policy was updated to transition objects to cold storage after 30 days; objects are deleted after 365 days; this was done to reduce costs.,config,2025-11-14 15:00:00+00:00,SC-28;CM-6;AU-2,Data lifecycle policy configured for cost; configuration managed; change audited.,train
500,The security baseline for Windows workstations was updated to enable BitLocker drive encryption by default; the policy will be applied to all new workloads.,config,2025-11-15 09:00:00+00:00,CM-2;SC-28;CM-6,Workstation baseline updated to include disk encryption; at-rest data protected; configuration managed.,train
501,Privileged account access review for October identified 67 service accounts with hard-coded credentials in application configuration files. Credential rotation not possible without application code changes. Migration to secrets management vault scheduled for 14 high-priority applications. Remaining 53 applications require custom integration work estimated at 400 engineer-hours.,ticket,2025-10-10 00:40:00+00:00,AC-2,Account management finding embedded credentials issue.,train
502,"Privileged access request for vendor user vend-01 was approved for 6 months. The request provides full administrative access to the entire production environment for ""support purposes"".",ticket,2025-09-25 12:20:42+00:00,AC-2;AC-6,Excessive privileged access granted to external party.,test
503,User account disabled after inactivity period; access rights revoked,log,2025-10-26 10:03:10+00:00,AC-2;AU-3,Inactive account automatically disabled per policy.,train
504,VPN connection established from IP address in restricted geographic region without documented exception. User authentication successful but access policy violation flagged for review.,log,2025-10-14 20:30:00+00:00,AC-17,Remote access location policy violation detected.,train
505,Failed login attempts for service account exceeded threshold; account not locked out; configuration error identified.,log,2025-11-12 14:00:00+00:00,AC-7;AU-6,Account lockout mechanism failure requires investigation.,train
506,Security baseline compliance scanning identified 234 configuration deviations across server fleet. Automated remediation enabled for 60% of findings with manual process for remainder.,config,2025-10-21 13:50:00+00:00,CM-6,Configuration settings compliance tracking active.,test
507,Security incident #7234 involved phishing email that bypassed spam filters and successfully compromised 4 user accounts. Incident detected through unusual authentication patterns. Response completed in 2.1 hours including credential resets and user notifications. Post-incident review identified need for improved email security controls and phishing awareness training.,ticket,2025-10-10 13:50:00+00:00,IR-4,Incident handling completed with training gap identified.,train
508,Failed login attempts for service account exceeded threshold; account not locked out,log,2025-10-24 13:45:58+00:00,AC-7;AU-6,Account lockout mechanism failure requires investigation.,train
509,Operating system patch compliance at 91% with 38 servers missing critical updates. Patching delayed on systems requiring extended application compatibility validation.,log,2025-10-21 00:40:00+00:00,SI-2,Flaw remediation coverage good with exceptions.,train
510,Failed login attempts for service account exceeded threshold; account not locked out due to config error; issue escalated.,log,2025-11-11 12:30:00+00:00,AC-7;AU-6,Account lockout mechanism failure requires investigation.,train
511,File integrity monitoring detected unauthorized changes to firewall configuration,log,2025-10-07 08:15:22+00:00,SI-7;AU-6,Unauthorized configuration change requires investigation.,train
512,SSH server configuration permits direct root login; CIS hardening benchmark 5.2.10 violated.,config,2025-09-20 13:20:00+00:00,CM-6,Configuration settings security requirement not met.,train
513,Unauthorized modification detected to system binaries; investigation initiated,log,2025-10-18 08:37:10+00:00,SI-7;AU-6,System integrity violation requires immediate investigation.,train
514,Audit logs from authentication system not forwarding to centralized SIEM.,log,2025-09-02 15:37:49+00:00,AU-2;AU-12,Audit collection and retention requirements unmet.,train
515,Cloud storage encryption enabled with customer-managed keys; key rotation policy set,config,2025-10-16 12:36:24+00:00,SC-28;SC-12,At-rest encryption with proper key lifecycle management.,train
516,Web application firewall deployed with custom rules; OWASP Top 10 protections enabled; policy tested in staging.,config,2025-11-11 14:15:00+00:00,SC-7;SI-4,Application-layer firewall deployed for common threats.,train
517,Container image scanning integrated into CI/CD pipeline; vulnerable images blocked from deployment,config,2025-10-01 15:40:12+00:00,SA-11;SI-2,Secure development pipeline enhanced with vulnerability prevention.,test
